KURUMLAR LİSTE,,,,,,,,,
IL_ADI,ILCE_ADI,KURUM_ADI,ADRES,TEL,FAX,MERNIS_ADRES_KODU,WEB_ADRES,KURUM_TUR_ADI,KURUM_TUR_KODU
İSTANBUL,AVCILAR,VALİ RIDVAN YENİŞEN İLKOKULU,MUSTAFA KEMALPAŞA MAH. LALE SK. VALI RIDVAN I.O. KANTINI SİTESİ VALI RIDVAN I.O. KANTINI BLOK NO: 58A İÇ KAPI NO: 0 AVCILAR / İSTANBUL,(212) 423 62 12,(212) 423 62 13,2050019773,valiridvanyenisen.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,ABDURRAHMAN - NERMİN BİLİMLİ İLKOKULU,YILDIZTEPE MAH. 486. SK. NO: 16 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 433 84 48,(212) 436 20 76,2186550634,anbilimliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,ANAFARTALAR İLKOKULU,BAĞLAR MAH. 40. SK. ANAFARTALAR ILKOKULU BLOK NO: 4 BAĞCILAR / İSTANBUL,(212) 550 03 07,(212) 656 00 30,1758429599,anafartalario.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,ARİF NİHAT ASYA İLKOKULU,YENİMAHALLE MAH. 1536. SK. NO: 16 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 651 36 89,(212) 657 92 93,1279645756,ana.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,AŞIK VEYSEL İLKOKULU,KEMALPAŞA MAH. NAMIK KEMAL CAD. NO: 23 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 629 37 05,(212) 629 37 06,2629300951,bagcilarasikveyselio.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,ATATÜRK İLKOKULU,KİRAZLI MAH. 1144. SK. ATATÜRK İLKOKULU BLOK NO: 8 BAĞCILAR / İSTANBUL,(212) 550 46 26,(212) 489 20 69,1352243305,bagcilarataturkio.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,BAĞCILAR GAZİOSMANPAŞA İLKOKULU,GÜNEŞLİ MAH. 1241. SK. GAZİ OSMAN PAŞA İLKOKULU SİTESİ - BLOK NO: 8/1 BAĞCILAR / İSTANBUL,(212) 657 01 02,(212) 550 54 11,2650300102,bagcilargopi.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,BAĞCILAR İLKOKULU,MERKEZ MAH. 680. SK. NO: 21 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 462 89 25,(212) 462 89 25,1465039475,bagcilario.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,CUMHURİYET İLKOKULU,İNÖNÜ MAH. 424. SK. CUMHURİYET İ.Ö.O. SİTESİ NO: 3 BAĞCILAR / İSTANBUL,(212) 433 01 02,(212) 433 01 02,1436540379,bagcilarcumhuriyetilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,DEDE KORKUT İLKOKULU,ÇINAR MAH. 755. SK. DEDE KORKUT İ.Ö.O. SİTESİ NO: 2 BAĞCILAR / İSTANBUL,(212) 645 41 51,(212) 611 10 20,2329910679,dedekorkut.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,ERTUĞRUL GAZİ İLKOKULU,KEMALPAŞA MAH. 1954. SK. ERTUĞRUL GAZİ İLKOKULU BLOK NO: 4/1 BAĞCILAR / İSTANBUL,(212) 429 43 43,(212) 430 55 79,5282720977,bagcilarertugrulgazi.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,EVLİYA ÇELEBİ İLKOKULU,DEMİRKAPI MAH. BAĞCILAR ASFALTI CAD. NO: 157/1 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 550 31 81,(212) 655 29 00,2274412721,evliyacelebiio.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,FATİH İLKOKULU,FATİH MAH. CAMİ CAD. FATİH İLKOKULU BLOK NO: 28/1 BAĞCILAR / İSTANBUL,(212) 445 43 44,(212) 447 38 53,3602215521,bagcilarfatihilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,GASPIRALI İSMAİL İLKOKULU,KAZIMKARABEKİR MAH. 264. SK. GASPIRALI İSMAİL İLKOKULU NO: 21 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 656 12 88,(212) 656 12 87,1515137741,gismail.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,HASAN KAĞNICI İLKOKULU,DEMİRKAPI MAH. VELİOĞLU CAD. - SİTESİ - BLOK NO: 27 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 445 67 39,(212) 445 67 37,1428440927,hasankagniciilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,İÇDAŞ İLKOKULU,15 TEMMUZ MAH. GÖKHAN SK. NO: 2 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 656 40 33,,3172321162,icdasilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,İSA YUSUF ALPTEKİN İLKOKULU,15 TEMUZ MAH. GÜLBAHAR CADDECİ 1469. SK. İSA YUSUF ALPTEKİN İLKOKULU BLOK NO: 5 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 550 65 27,(212) 550 65 27,1053453336,isayusuf.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,İSTANBUL TİCARET ODASI İLKOKULU,100.YIL MAH. 2157. SK. İSTANBUL TİCARET ODASI İ.Ö.O. BLOK NO: 6 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 629 51 74,(212) 629 70 00,2766734905,bagcilarito.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,İSTİKLAL İLKOKULU,YENİMAHALLE MAH. MEVLANA CAD. NO: 107 BAĞCILAR / İSTANBUL,(212) 550 34 43,(212) 550 34 43,1138050461,istiklalio.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,İSTOÇ İLKOKULU,GÖZTEPE MAH. 2270. SK. İSTOÇ İLKOKULU BLOK NO: 8 BAĞCILAR / İSTANBUL,(212) 445 03 54,(212) 447 31 77,3076024805,istocilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,KARACAOĞLAN İLKOKULU,DEMİRKAPI MAH. ŞEHİT HAKAN TAŞAN SK. KARACAOĞLAN İLKOKULU SİTESİ NO: 4 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 445 44 57,(212) 445 12 30,3223017868,karacaoglani.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,KİRAZLI İLKOKULU,KİRAZLI MAH. 1220. SK. KİRAZLI İLKÖĞRETİM OKULU SİTESİ NO: 1 BAĞCILAR / İSTANBUL,(212) 550 33 00,(212) 550 33 00,2134617246,bagcilarkirazliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,KOCA YUSUF İLKOKULU,GÜNEŞLİ MAH. AYÇİN SK. KOCA YUSUF İ.Ö.O. NO: 35 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 550 29 25,(212) 550 66 46,2209314786,kocayusufio.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,MAHMUTBEY İLKOKULU,MAHMUTBEY MAH. SOĞUKSU CAD. NO: 1 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 445 11 18,(212) 445 93 59,1260146509,mahmutbeyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,MEHMET AKİF ERSOY İLKOKULU,MAHMUTBEY MAH. 2623. SK. MEHMET AKIF ERSOY ILK OKULU BLOK NO: 10 BAĞCILAR / İSTANBUL,(212) 447 32 66,(212) 447 38 94,1905160113,bagcilarmehmetakif.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,NENE HATUN İLKOKULU,FEVZİ ÇAKMAK MAH. 2051. SK. NO: 44 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 436 05 12,(212) 436 05 17,2654500095,nenehatunilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,NEVİN - MEHMET BİLGİNER İLKOKULU,HÜRRİYET MAH. 134. SK. NEVİN MEHMET BİLGİNER İÖO BLOK NO: 2 BAĞCILAR / İSTANBUL,(212) 550 43 49,(212) 657 02 02,1466572003,nevinmehmetbilginerilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,RAGIP AKIN İLKOKULU,DEMİRKAPI MAH. 1648. SK. NO: 49 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 447 17 72,(212) 447 17 71,2223114444,ragipakinio.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,SANCAKTEPE İLKOKULU,SANCAKTEPE MAH. 917. SK. SANCAKTEPE İLKOKULU BLOK NO: 6 BAĞCILAR / İSTANBUL,(212) 434 33 00,(212) 433 20 49,2624500878,sancaktepeio.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,TİRYAKİ HASANPAŞA İLKOKULU,FEVZİ ÇAKMAK MAH. 2074. SK. TİRYAKİ HASAN PAŞA BLOK NO: 9 BAĞCILAR / İSTANBUL,(212) 634 55 96,(212) 634 61 90,2607701667,tiryakihasanpasa.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,TÜRK - İSVEÇ KARDEŞLİK İLKOKULU,100. YIL MAH. 99/3. SK. NO: 8 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 673 35 26,(212) 673 35 25,2615801459,bagcilarturkisvec.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,ÜSKÜP İLKOKULU,15 TEMMUZ MAH. 1386. SK. ÜSKÜP İ.Ö.O. BLOK NO: 2 BAĞCILAR / İSTANBUL,(212) 550 44 04,(212) 651 68 26,3194530113,uskup.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,VALİ CAHİT BAYAR İLKOKULU,BARBAROS MAH. 191. SK. NO: 9 BAĞCILAR / İSTANBUL,(212) 651 70 98,(212) 550 06 49,1978922266,valicahitbayar.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,YAVUZ SELİM İLKOKULU,YAVUZSELİM MAH. 1001 sok. NO: 3 İÇ KAPI NO: 1 BAĞCILAR / İSTANBUL,(212) 634 33 38,(212) 634 33 37,1709231391,bagcilaryavuzselimio.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,YILDIZTEPE İLKOKULU,YILDIZTEPE MAH. BAĞCILAR CAD. NO: 134 BAĞCILAR / İSTANBUL,(212) 462 24 02,(212) 436 84 05,1012987150,bagcilaryildiztepeilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,ZEYNEP BEDİA KILIÇLIOĞLU İLKOKULU,FEVZİ ÇAKMAK MAH. 1988. SK. ZEYNEP BEDİA KILIÇOĞLU İLKOKULU BLOK NO: 4- İÇ KAPI NO: - BAĞCILAR / İSTANBUL,(212) 568 08 55,(212) 508 40 21,2724436197,zeynepbediailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAĞCILAR,15 TEMMUZ İLKOKULU,15TEMMUZ ŞEHİTLER MAH. CAMİ YOLU CAD. 15 TEMMUZ İLKOKULU B BLOK NO: 102/2 BAĞCILAR / İSTANBUL,(212) 657 61 62,(212) 657 62 63,2632948648,bagcilar15temmuzilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,ALİ HAYDAR GÜNVER İLKOKULU,SOĞANLI MAH. YAHYA KEMAL BEYATLI SK. NO: 27 BAHÇELİEVLER / İSTANBUL,(212) 506 49 00,(212) 557 51 24,1701432088,alihaydargunver.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,ALTINYILDIZ İLKOKULU,YENİBOSNA MERKEZ MAH. KÖKNAR SK. NO: 1 İÇ KAPI NO: 1 BAHÇELİEVLER / İSTANBUL,(212) 639 13 13,(212) 639 13 12,1666333362,altinyildizilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,ATATÜRK İLKOKULU,ŞİRİNEVLER MAH. ACI BADEM SK. NO: 15 BAHÇELİEVLER / İSTANBUL,(212) 507 47 72,(212) 507 47 71,2262113331,bahcelievlerataturkilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,BEHİYE DR NEVHİZ IŞIL İLKOKULU,ÇOBANÇEŞME MAH. REYHAN 1 SK. BEHİYE-DR.NEVHIZ İ.Ö.O BLOK NO: 30 BAHÇELİEVLER / İSTANBUL,(212) 503 56 34,(212) 452 18 68,3606103491,behiyedrnevhizisililkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,EMLAK KONUT İLKOKULU,BAHÇELİEVLER MAH. ESKİ LONDRA ASFALTI CAD. NO: 7 BAHÇELİEVLER / İSTANBUL,(212) 555 84 94,(212) 555 84 94,2167916408,emlakkonutilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,ERGUVAN İLKOKULU,ZAFER MAH. CAMİ SK. ERGUVAN İLKOKULU BLOK NO: 2 BAHÇELİEVLER / İSTANBUL,(212) 451 29 33,(212) 639 21 54,2207815404,erguvanilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,FİKRET YÜZATLI İLKOKULU,BAHÇELİEVLER MAH. BAHAR 1 SK. FIKRET YUZATLI ILKOKULU BLOK NO: 4-6 BAHÇELİEVLER / İSTANBUL,(212) 575 15 16,(212) 555 51 55,3070619188,fikretyuzatliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,GAZİ İLKOKULU,YENİBOSNA MERKEZ MAH. KIRÇİÇEĞİ SK. GAZİ İ.Ö.O. BLOK NO: 1 BAHÇELİEVLER / İSTANBUL,(212) 655 85 25,(212) 655 92 92,1605435393,bahcelievlergaziilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,GSD EĞİTİM VAKFI BAHÇELİEVLER İLKOKULU,KOCASİNAN MERKEZ MAH. KARADENİZ CAD. NO: 4-8 BAHÇELİEVLER / İSTANBUL,(212) 451 26 87,(212) 451 26 84,2611001831,gsd-ilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,HALİT ZİYA UŞAKLIGİL İLKOKULU,ZAFER MAH. HALİT ZİYA UŞAKLIGİL CAD. HALİT ZİYA UŞAKLIGİL SİTESİ LOJMAN BLOK NO: 25 BAHÇELİEVLER / İSTANBUL,(212) 551 24 12,(212) 551 71 82,1306645407,halitziyausakligililkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,HAZIM ERSU İLKOKULU,CUMHURİYET MAH. ŞEKER SK. NO: 3 BAHÇELİEVLER / İSTANBUL,(212) 504 38 90,(212) 504 38 91,1147050619,hazimersu-ilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,HÜRRİYET İLKOKULU,HÜRRİYET MAH. ŞAHİN 1 SK. HÜRRİYET İLKOKULU NO: 1 BAHÇELİEVLER / İSTANBUL,(212) 503 70 03,(212) 552 26 32,1821176235,bahcelievlerhurriyetilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,KOCASİNAN İLKOKULU,KOCASİNAN MERKEZ MAH. KOCASİNAN BAĞCILAR YOLU CAD. KOCASINAN ILK OKULU BLOK NO: 2/1 BAHÇELİEVLER / İSTANBUL,(212) 550 78 36,(212) 651 45 35,1276980636,kocasinanio.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,KOZA İLKOKULU,BAHÇELİEVLER MAH. BARBAROS HAYRETTİN SK. NO: 20 BAHÇELİEVLER / İSTANBUL,(212) 642 40 08,(212) 555 91 15,1791128992,bahcelievlerkozailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,KUDRET SARAÇOĞLU İLKOKULU,ÇOBANÇEŞME MAH. MİTHATPAŞA CAD. KUDRET SARAÇOĞLU IMAMHATIP ORTAOKULU BLOK NO: 2/3 BAHÇELİEVLER / İSTANBUL,,,2248613966,kudretsaracogluilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,KULELİ İLKOKULU,FEVZİ ÇAKMAK MAH. YILDIRIM BEYAZIT CAD. BAHÇELİEVLER KULELİ İÖO BLOK NO: 3/2 İÇ KAPI NO: 2 BAHÇELİEVLER / İSTANBUL,(212) 503 98 90,(212) 503 98 92,2333811152,kuleliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,MEVLANA İLKOKULU,BAHÇELİEVLER MAH. NEYİRE NEYİR SK. NO: 9 BAHÇELİEVLER / İSTANBUL,(212) 556 06 83,(212) 557 83 50,1642333940,mevlanailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,MUSTAFA KEMAL İLKOKULU,CUMHURİYET MAH. URBAN SK. MUSTAFA KEMAL ILKOKULU BLOK NO: 41 BAHÇELİEVLER / İSTANBUL,(212) 436 72 13,(212) 436 72 83,1063653396,bevmustafakemalilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,SİYAVUŞPAŞA İLKOKULU,SİYAVUŞPAŞA MAH. OKUL 3 SK. S.PAŞA İ.Ö.O. BLOK NO: 1 BAHÇELİEVLER / İSTANBUL,(212) 442 09 50,(212) 442 07 62,1939659957,siyavuspasailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,ŞEHİTLER İLKOKULU,ZAFER MAH. VADİ SK. NO: 1A BAHÇELİEVLER / İSTANBUL,,,1193549209,sehitlerilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,ŞİRİNEVLER MEHMET ŞEN İLKOKULU,ŞİRİNEVLER MAH. KAZIM KARABEKİR CAD. Ş.EVLER İ.Ö.O BLOK NO: 5-9 BAHÇELİEVLER / İSTANBUL,(212) 551 69 78,(212) 552 78 10,1507074407,sirinevlermsilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,TOKİ HALİT ÖGE İLKOKULU,KOCASİNAN MERKEZ MAH. AHMET YESEVİ CAD. NO: 216 BAHÇELİEVLER / İSTANBUL,(212) 503 63 05,(212) 503 47 47,1714065115,tokihalitogeilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,YAYLA İLKOKULU,BAHÇELİEVLER MAH. SERA SK. YAYLA İLKÖĞRETİM OKULU SİTESİ NO: 2 BAHÇELİEVLER / İSTANBUL,(212) 451 40 69,(212) 451 40 95,2836031704,bahcelievleryaylailkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,YENİBOSNA DOĞU SANAYİ İLKOKULU,YENİBOSNA MERKEZ MAH. AYVAZ SK. YENIBOSNA ILKÖĞRETIM OKULU BLOK NO: 7 BAHÇELİEVLER / İSTANBUL,(212) 515 98 89,(212) 515 57 07,1265546729,yenibosnadogusanayiilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,ZAFERLER İLKOKULU,HÜRRİYET MAH. FATİH 1 SK. ZAFERLER İ.Ö.O BLOK NO: 22 BAHÇELİEVLER / İSTANBUL,(212) 551 40 73,(212) 551 40 71,1673567879,zaferlerilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,15 TEMMUZ ŞEHİTLERİ İLKOKULU,YENİBOSNA MERKEZ MAH. 1.ASENA SK. 15TEMMUZ ŞEH.İMAM HAT. KAMPÜSÜ SİTESİ 15 TEMMUZ ŞEH. İLKOKULU BLOK NO: 21D BAHÇELİEVLER / İSTANBUL,(212) 599 22 09,,5318222550,ilkokul15temmuzsehitleri.meb.k12.tr,İlkokul,225
İSTANBUL,BAHÇELİEVLER,75.YIL CUMHURİYET İLKOKULU,KOCASİNAN MERKEZ MAH. GARİP SK. 75.YIL CUMHURİYET İ.Ö.O BLOK NO: 20 BAHÇELİEVLER / İSTANBUL,(212) 474 17 01,(212) 474 17 12,2068919915,bahcelievler75yililkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,ATAKÖY İLKOKULU,ATAKÖY 2-5-6. KISIM MAH. KOCATEPE SK. ATAKÖY İLKOKULU BLOK NO: 2 İÇ KAPI NO: 1 BAKIRKÖY / İSTANBUL,(212) 559 76 95,(212) 661 36 33,2154417287,bakirkoyatakoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,BAKIRKÖY BEHRAMAĞA İLKOKULU,CEVİZLİK MAH. HUBAN SK. NO: 39 İÇ KAPI NO: 1 BAKIRKÖY / İSTANBUL,(212) 571 59 58,(212) 571 59 58,1405089523,behramaga.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,BAKIRKÖY İLKOKULU,KARTALTEPE MAH. ALPULLU SK. BAKIRKÖY İLKOKULU BLOK NO: 5/2 İÇ KAPI NO: 1 BAKIRKÖY / İSTANBUL,(212) 660 17 10,(212) 660 17 33,1151896394,bakirkoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,HALİL VEDAT FIRATLI İLKOKULU,YEŞİLKÖY MAH. HAVAN SK. NO: 2/2 BAKIRKÖY / İSTANBUL,(212) 651 02 52,(212) 651 02 58,1193885629,halilvedat.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,HAMDİ AKVERDİ İLKOKULU,ZUHURATBABA MAH. DEMİRKAPI CAD. HAMDİ AKVERDİ İ.Ö.O. SİTESİ NO: 32/1 İÇ KAPI NO: /1 BAKIRKÖY / İSTANBUL,(212) 571 63 30,(212) 570 56 85,2516205305,hamdiakverdi.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,HAMDULLAH SUPHİ TANRIÖVER İLKOKULU,YEŞİLKÖY MAH. İRFANİYE SK. HAMFULLAH SUPHI TANRIÖVER ILK OKULU A BLOK NO: 28/1 İÇ KAPI NO: 1 BAKIRKÖY / İSTANBUL,(212) 663 28 18,(212) 663 28 17,2881036608,bakirkoyhamdullahsuphi.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,İBNİ SİNA İLKOKULU,OSMANİYE MAH. SIĞIRTMAÇ SK. İBNİ SİNA İLKOKULU SİTESİ NO: 13/1 İÇ KAPI NO: 1 BAKIRKÖY / İSTANBUL,(212) 571 63 85,(212) 571 90 71,1221491903,bakirkoyibnisina.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,İNCİRLİK AHMET HAMDİ TANPINAR İLKOKULU,KARTALTEPE MAH. AGAH EFENDİ SK. INCIRLI AHMET HAMDI TANPINAR ILKOKUL BLOK NO: 2/1 BAKIRKÖY / İSTANBUL,(212) 571 38 44,(212) 542 34 02,2053357998,ahmethamditanpinarilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,KARTALTEPE İLKOKULU,KARTALTEPE MAH. GENERAL ŞÜKRÜ KANATLI CAD. KARTALTEPE İ.Ö.O. SİTESİ NO: 3 İÇ KAPI NO: /1 BAKIRKÖY / İSTANBUL,(212) 571 04 03,(212) 543 60 27,1988222889,kartaltepe.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,MEDENİ BERK İLKOKULU,ATAKÖY 7-8-9-10. MAH. MANOLYA SK. MEDENİ BERK İLKOKULU BLOK NO: 6/1 İÇ KAPI NO: 1 BAKIRKÖY / İSTANBUL,(212) 559 19 95,(212) 661 18 13,3142029333,medeniberk.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,MİMAR SİNAN İLKOKULU,MİMAR SİNAN İLKOKULU ATAKÖY 7-8-9-10. KISIM MAH. PALMİYE SK. NO: 3 BAKIRKÖY / İSTANBUL,(212) 559 70 70,(212) 559 29 80,1293480040,bakirkoymimarsinanio.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,MUHİTTİN ÜSTÜNDAĞ İLKOKULU,ATAKÖY 3-4-11. KISIM MAH. REFET BELE CAD. MAKBULE ATADAN SOK. NO: 10 BAKIRKÖY / İSTANBUL,(212) 559 05 13,(212) 559 11 07,2607402290,muhittinustundagilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,MURAT KÖLÜK İLKOKULU,ŞENLİKKÖY MAH. YAŞAR KEMAL SK. MURAT KÖLÜK ILKOKULU SİTESİ NO: 2 BAKIRKÖY / İSTANBUL,(212) 599 22 31,(212) 624 82 80,2418708562,muratkolukilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,OSMANİYE NURİ PAKDİL İLKOKULU,OSMANİYE MAH. MİNE SK. OSMANİYE İ.Ö.O. SİTESİ NO: 2/2 İÇ KAPI NO: 1 BAKIRKÖY / İSTANBUL,(212) 571 19 14,,1621334984,osmaniyenuripakdililkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,PİLOT CENGİZ TOPEL İLKOKULU,CEVİZLİK MAH. ASMALI SAKIZ SK. NO: 2 BAKIRKÖY / İSTANBUL,(212) 571 61 59,(212) 583 38 54,2663500300,pilotcengiztopelilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,ŞENLİKKÖY İLKOKULU,ŞENLİKKÖY MAH. MEKTEP SK. NO: 46 İÇ KAPI NO: /1 BAKIRKÖY / İSTANBUL,(212) 663 50 07,(212) 663 50 08,2627201623,senlikkoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,ZEYNEP BEDİA KILIÇLIOĞLU İLKOKULU,ŞENLİKKÖY MAH. ADAKALE SK. NO: 10 BAKIRKÖY / İSTANBUL,(212) 663 28 10,(212) 663 28 10,1883826388,senlikkoyzeynepbedia.meb.k12.tr,İlkokul,225
İSTANBUL,BAKIRKÖY,60 YIL ATAKÖY İLKOKULU,ATAKÖY 3-4-11. KISIM MAH. KİLİTBAHİR SK. EMLAK BANKASI SPOR KLÜBÜ SİTESİ NO: 8 BAKIRKÖY / İSTANBUL,(212) 661 68 08,(212) 560 53 96,1449440880,60yilatakoyilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAŞAKŞEHİR,AHMET KABAKLI İLKOKULU,BAŞAK MAH. YUNUS EMRE CAD. AHMET KABAKLI ILKOKULU BLOK NO: 13/1 İÇ KAPI NO: 2 BAŞAKŞEHİR / İSTANBUL,(212) 487 48 00,(212) 487 48 01,2193417397,ahmetkabakliilkokulu.meb.k12.tr,İlkokul,225
İSTANBUL,BAŞAKŞEHİR,BAHÇEŞEHİR SÜLEYMAN DEMİREL İLKOKULU,BAHÇEŞEHİR 2. KISIM MAH. ŞEHİT POLİS GAFFAR OKKAN CAD. SÜLEYMAN DEMİREL İ.Ö.O SİTESİ NO: 16 BAŞAKŞEHİR / İSTANBUL,(212) 669 10 35,(212) 669 93 50,2976125829,bsdemirel.meb.k12.tr,İlkokul,225
İSTANBUL,BAŞAKŞEHİR,BAŞAKŞEHİR AYAZMA İLKOKULU,ZİYA GÖKALP MAH. KARŞIYAKA CAD. EMLAK KONUT AYAZMA İLKOKULU BLOK NO: 11 BAŞAKŞEHİR / İSTANBUL,(212) 670 40 49,(212) 670 40 48,3662508062,ayazma.meb.k12.tr,İlkokul,225
